timestamp,metric,value,num_threads,test_case,run_name,tags
1504847226000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-07-22-05-40,{}
1504933297000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-08-22-00-11,{}
1504933482000,jmeter.latency.p90,1.33333333333,4,solrtermquery,debug-2017-09-08-22-03-16,{}
1504933668000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-08-22-06-22,{}
1505019693000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-09-22-00-07,{}
1505019879000,jmeter.latency.p90,2.0,4,solrtermquery,debug-2017-09-09-22-03-13,{}
1505020065000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-09-22-06-19,{}
1505106048000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-10-21-59-22,{}
1505106233000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-10-22-02-27,{}
1505106418000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-10-22-05-32,{}
1505192497000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-11-22-00-11,{}
1505192682000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-11-22-03-16,{}
1505192868000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-11-22-06-22,{}
1505278891000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-12-22-00-06,{}
1505279077000,jmeter.latency.p90,1.66666666667,4,solrtermquery,debug-2017-09-12-22-03-11,{}
1505279262000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-12-22-06-17,{}
1505365296000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-13-22-00-11,{}
1505365482000,jmeter.latency.p90,1.33333333333,4,solrtermquery,debug-2017-09-13-22-03-16,{}
1505365668000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-13-22-06-22,{}
1505451658000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-14-21-59-32,{}
1505451843000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-14-22-02-37,{}
1505452029000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-14-22-05-43,{}
1505538051000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-15-21-59-25,{}
1505538236000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-15-22-02-30,{}
1505538421000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-15-22-05-36,{}
1505624451000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-16-21-59-25,{}
1505624635000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-16-22-02-30,{}
1505624821000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-16-22-05-35,{}
1505710842000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-17-21-59-16,{}
1505711027000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-17-22-02-21,{}
1505711213000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-17-22-05-27,{}
1505797289000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-18-22-00-03,{}
1505797473000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-18-22-03-08,{}
1505797659000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-18-22-06-13,{}
1505883683000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-19-21-59-57,{}
1505883868000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-19-22-03-02,{}
1505884053000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-19-22-06-07,{}
1505970098000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-20-22-00-12,{}
1505970283000,jmeter.latency.p90,1.33333333333,4,solrtermquery,debug-2017-09-20-22-03-17,{}
1505970469000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-20-22-06-23,{}
1506056491000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-21-22-00-06,{}
1506056677000,jmeter.latency.p90,2.0,4,solrtermquery,debug-2017-09-21-22-03-11,{}
1506056862000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-21-22-06-17,{}
1506142853000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-22-21-59-27,{}
1506143038000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-22-22-02-32,{}
1506143223000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-22-22-05-37,{}
1506229250000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-23-21-59-24,{}
1506229436000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-23-22-02-30,{}
1506229621000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-23-22-05-36,{}
1506315703000,jmeter.latency.p90,2.0,1,solrtermquery,debug-2017-09-24-22-00-17,{}
1506315888000,jmeter.latency.p90,1.0,4,solrtermquery,debug-2017-09-24-22-03-22,{}
1506316074000,jmeter.latency.p90,2.0,16,solrtermquery,debug-2017-09-24-22-06-28,{}
